HScode,TradeValue,Description,hasGain,Tariff before CPTPP,Japan Rate for Canada TPP,ROC Gain - No Export Promotion,BC Gain - no export promotion,AB Gain - no export promotion,SK Gain - no export promotion,MB Gain - no export promotion,Western Canada Gain - no export promotion,Total Canada Gain - no export promotion,ROC Gain %,BC%,AB%,SK%,MB%,Western Canada Gain %,Total Canada Gain %
300390,3948194,"Medicaments; (not containing antibiotics, hormones, alkaloids or their derivatives), for therapeutic or prophylactic uses, (not packaged for retail sale)",FALSE,,,,,,,,,,,,,,,,
382200,3963351,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference material",FALSE,,,,,,,,,,,,,,,,
901849,3967415,Dental instruments and appliances; other than dental drill engines,FALSE,,,,,,,,,,,,,,,,
720293,4027196,Ferro-alloys; ferro-niobium,FALSE,,,,,,,,,,,,,,,,
880390,4044554,Aircraft and spacecraft; parts thereof n.e.c. in chapter 88,FALSE,,,,,,,,,,,,,,,,
470311,4054059,"Wood pulp; chemical wood pulp, soda or sulphate, (other than dissolving grades), unbleached, of coniferous wood",FALSE,,,,,,,,,,,,,,,,
847989,4097574,"Machines and mechanical appliances; having individual functions, n.e.c. or included in this chapter",FALSE,,,,,,,,,,,,,,,,
870899,4148961,Vehicle parts and accessories; n.e.c. in heading no. 8708,FALSE,,,,,,,,,,,,,,,,
120750,4209797,"Oil seeds; mustard seeds, whether or not broken",FALSE,,,,,,,,,,,,,,,,
050400,4285028,"Animal products; guts, bladders and stomachs of animals (other than fish), whole and pieces thereof, fresh, chilled, frozen, salted, in brine, dried or smoked",FALSE,,,,,,,,,,,,,,,,
121229,4324029,"Seaweeds and other algae; not fit for human consumption, fresh, chilled, frozen or dried, whether or not ground",FALSE,,,,,,,,,,,,,,,,
740400,4382113,Copper; waste and scrap,FALSE,,,,,,,,,,,,,,,,
848360,4406435,Clutches and shaft couplings (including universal joints),FALSE,,,,,,,,,,,,,,,,
290129,4433848,"Acyclic hydrocarbons; unsaturated, n.e.c. in heading no. 2901",FALSE,,,,,,,,,,,,,,,,
842139,4562613,"Machinery; for filtering or purifying gases, other than intake air filters for internal combustion engines",FALSE,,,,,,,,,,,,,,,,
902139,4604659,Artificial parts of the body; excluding artificial joints,FALSE,,,,,,,,,,,,,,,,
843241,4748011,"Spreaders and distributors; for manure and fertilizers, for agricultural, horticultural or forestry use; manure spreaders",FALSE,,,,,,,,,,,,,,,,
880510,4751663,"Aircraft launching gear, deck-arrestor or similar gear and parts thereof",FALSE,,,,,,,,,,,,,,,,
381800,4786003,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",FALSE,,,,,,,,,,,,,,,,
841111,4877703,Turbo-jets; of a thrust not exceeding 25kN,FALSE,,,,,,,,,,,,,,,,
820240,4923181,"Tools, hand; chain saw blades",FALSE,,,,,,,,,,,,,,,,
900720,4929621,"Projectors, cinematographic; whether or not incorporating sound recording or reproducing apparatus",FALSE,,,,,,,,,,,,,,,,
841121,5106699,Turbo-propellers; of a power not exceeding 1100kW,FALSE,,,,,,,,,,,,,,,,
850131,5293777,"Electric motors and generators; DC, of an output not exceeding 750W",FALSE,,,,,,,,,,,,,,,,
732690,5421816,Iron or steel; articles n.e.c. in heading 7326,FALSE,,,,,,,,,,,,,,,,
901811,5515268,"Medical, surgical instruments and appliances; electro-cardiographs",FALSE,,,,,,,,,,,,,,,,
110900,5826312,Wheat gluten; whether or not dried,FALSE,,,,,,,,,,,,,,,,
852560,5865634,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating sound recording or reproducing apparatus, incorporating reception apparatus",FALSE,,,,,,,,,,,,,,,,
852862,5910828,Projectors; capable of directly connecting to and designed for use with an automatic data processing machine of heading 84.71,FALSE,,,,,,,,,,,,,,,,
870829,5955967,"Vehicles; parts and accessories, of bodies, other than safety seat belts",FALSE,,,,,,,,,,,,,,,,
330420,6297314,Cosmetic and toilet preparations; eye make-up,FALSE,,,,,,,,,,,,,,,,
852990,6610790,"Reception and transmission apparatus; for use with the apparatus of heading no. 8525 to 8528, excluding aerials and aerial reflectors",FALSE,,,,,,,,,,,,,,,,
390220,6647112,"Propylene, other olefin polymers; polyisobutylene in primary forms",FALSE,,,,,,,,,,,,,,,,
853710,7008533,"Boards, panels, consoles, desks and other bases; for electric control or the distribution of electricity, (other than switching apparatus of heading no. 8517), for a voltage not exceeding 1000 volts",FALSE,,,,,,,,,,,,,,,,
847150,7187602,"Units of automatic data processing machines; processing units other than those of item no. 8471.41 or 8471.49, whether or not containing in the same housing one or two of the following types of unit: storage units, input units or output units",FALSE,,,,,,,,,,,,,,,,
940190,7413148,Seat; parts,FALSE,,,,,,,,,,,,,,,,
902780,7429717,"Instruments and apparatus; for physical or chemical analysis, for measuring or checking viscosity, porosity, expansion, surface tension or quantities of heat, sound or light, n.e.c. in heading no. 9027",FALSE,,,,,,,,,,,,,,,,
880211,7527454,Helicopters; of an unladen weight not exceeding 2000kg,FALSE,,,,,,,,,,,,,,,,
220830,7530114,Whiskies,FALSE,,,,,,,,,,,,,,,,
902790,7578005,Microtomes and parts and accessories thereof,FALSE,,,,,,,,,,,,,,,,
847990,7703953,"Machines and mechanical appliances; parts, of those having individual functions",FALSE,,,,,,,,,,,,,,,,
854231,7733248,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",FALSE,,,,,,,,,,,,,,,,
030359,8098779,"Fish; frozen, n.e.c. in item no. 0303.5, excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",FALSE,,,,,,,,,,,,,,,,
470200,8515083,"Wood pulp; chemical wood pulp, dissolving grades",FALSE,,,,,,,,,,,,,,,,
030235,8582662,"Fish; fresh or chilled, Atlantic and Pacific bluefin tunas (Thunnus thynnus, Thunnus orientalis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0302.91 to 0302.99",FALSE,,,,,,,,,,,,,,,,
847149,8615828,"Automatic data processing machines; presented in the form of systems, n.e.c. in item no. 8471.30 or 8471.41",FALSE,,,,,,,,,,,,,,,,
847180,8809227,"Units of automatic data processing machines; n.e.c. in item no. 8471.50, 8471.60 or 8471.70",FALSE,,,,,,,,,,,,,,,,
260800,9056462,Zinc ores and concentrates,FALSE,,,,,,,,,,,,,,,,
903190,9141171,"Instruments, appliances and machines; parts and accessories for those measuring or checking devices of heading no. 9031",FALSE,,,,,,,,,,,,,,,,
847330,9749066,"Machinery; parts and accessories (other than covers, carrying cases and the like) of the machines of heading no. 8471",FALSE,,,,,,,,,,,,,,,,
470500,9763791,Wood pulp; obtained by a combination of mechanical and chemical pulping processes,FALSE,,,,,,,,,,,,,,,,
330410,9956227,Cosmetic and toilet preparations; lip make-up,FALSE,,,,,,,,,,,,,,,,
121410,9994320,Lucerne (alfalfa) meal and pellets,FALSE,,,,,,,,,,,,,,,,
852910,10088230,Reception and transmission apparatus; aerials and aerial reflectors of all kinds and parts suitable for use therewith,FALSE,,,,,,,,,,,,,,,,
270300,10539920,"Peat; (including peat litter), whether or not agglomerated",FALSE,,,,,,,,,,,,,,,,
847710,10873625,"Machinery; injection-moulding machines, for working rubber or plastics or for the manufacture of products from these materials",FALSE,,,,,,,,,,,,,,,,
330499,11262680,"Cosmetic and toilet preparations; n.e.c. in heading no. 3304, for the care of the skin (excluding medicaments, including sunscreen or sun tan preparations)",FALSE,,,,,,,,,,,,,,,,
903289,11412849,"Regulating or controlling instruments and apparatus; automatic, other than hydraulic or pneumatic",FALSE,,,,,,,,,,,,,,,,
880320,11805858,Aircraft and spacecraft; under-carriages and parts thereof,FALSE,,,,,,,,,,,,,,,,
854370,11840786,"Electrical machines and apparatus; having individual functions, not specified or included elsewhere in this chapter, n.e.c. in heading no. 8543",FALSE,,,,,,,,,,,,,,,,
481022,11937503,"Paper and paperboard; coated with kaolin or other inorganic substances only, having more than 10% of mechanical or chemi-mechanical processed fibres, for writing, printing or other graphic purposes, light-weight coated paper, in rolls or sheets",FALSE,,,,,,,,,,,,,,,,
901580,11969825,"Surveying equipment; articles n.e.c. in heading no. 9015, including hydrographic, oceanographic, hydrological, meteorological or geophysical instruments and appliances (excluding compasses)",FALSE,,,,,,,,,,,,,,,,
961900,12174215,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies and similar articles, of any material",FALSE,,,,,,,,,,,,,,,,
381121,12238116,Lubricating oil additives; containing petroleum oils or oils obtained from bituminous minerals,FALSE,,,,,,,,,,,,,,,,
100490,12297209,"Cereals; oats, other than seed",FALSE,,,,,,,,,,,,,,,,
540232,12397459,"Yarn, synthetic; filament, monofilament (less than 67 decitex), textured, of nylon or other polyamides, measuring per single yarn more than 50 decitex, not for retail sale, not sewing thread",FALSE,,,,,,,,,,,,,,,,
848071,12416533,"Moulds; for rubber or plastics, injection or compression types",FALSE,,,,,,,,,,,,,,,,
150210,13196286,Tallow; other than those of heading 1503,FALSE,,,,,,,,,,,,,,,,
870324,13226396,"Vehicles; with only spark-ignition internal combustion reciprocating piston engine, cylinder capacity over 3000cc",FALSE,,,,,,,,,,,,,,,,
902290,13814557,"Apparatus based on use of x-rays and similar; parts and accessories (x-ray generators, tubes, high tension generators, control panels and desks, screens, examination or treatment tables, chairs and like",FALSE,,,,,,,,,,,,,,,,
711299,13866641,"Waste and scrap of precious metals; waste and scrap of precious metals including metal clad with precious metals, other than that of gold and platinum and excluding ash which contains precious metal or precious metal compounds",FALSE,,,,,,,,,,,,,,,,
284440,14799838,"Radioactive elements, isotopes, compounds, n.e.c. in heading no. 2844 alloys, dispersions (including cermets), ceramic products and mixtures containing these elements, isotopes or compounds; radioactive residues",FALSE,,,,,,,,,,,,,,,,
841181,14835673,"Turbines; gas-turbines (excluding turbo-jets and turbo-propellers), of a power not exceeding 5000kW",FALSE,,,,,,,,,,,,,,,,
030632,16619963,"Crustaceans; live, fresh or chilled, lobsters (Homarus spp.), whether in shell or not",FALSE,,,,,,,,,,,,,,,,
903180,17558637,"Instruments, appliances and machines; for measuring or checking n.e.c. in chapter 90",FALSE,,,,,,,,,,,,,,,,
270900,17620730,"Oils; petroleum oils and oils obtained from bituminous minerals, crude",FALSE,,,,,,,,,,,,,,,,
903149,17760963,"Optical instruments and appliances; for measuring or checking, n.e.c. in chapter 90",FALSE,,,,,,,,,,,,,,,,
440323,17934472,"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is 15 cm or more",FALSE,,,,,,,,,,,,,,,,
030772,17941206,"Molluscs; clams, cockles, ark shells (Arcidae, Arcticidae, Cardiidae, Donacidae, Hiatellidae, Mactridae, Mesodesmatidae, Myidae, Semelidae, Solecurtidae, Solenidae, Tridacnidae and Veneridae), whether in shell or not, frozen",FALSE,,,,,,,,,,,,,,,,
880529,18456053,Ground flying trainers and parts thereof; other than air combat simulators and parts thereof,FALSE,,,,,,,,,,,,,,,,
841112,18980267,Turbo-jets; of a thrust exceeding 25kN,FALSE,,,,,,,,,,,,,,,,
270119,20115129,"Coal; (other than anthracite and bituminous), whether or not pulverised but not agglomerated",FALSE,,,,,,,,,,,,,,,,
841191,23235671,Turbines; parts of turbo-jets and turbo-propellers,FALSE,,,,,,,,,,,,,,,,
020500,24969602,"Meat; of horses, asses, mules or hinnies, fresh, chilled or frozen",FALSE,,,,,,,,,,,,,,,,
382499,25070467,"Chemical products, mixtures and preparations; n.e.c. heading 3824",FALSE,,,,,,,,,,,,,,,,
880212,25538909,Helicopters; of an unladen weight exceeding 2000kg,FALSE,,,,,,,,,,,,,,,,
030331,27027513,"Fish; frozen, halibut (Reinhardtius hippoglossoides, Hippoglossus hippoglossus, Hippoglossus stenolepis), excluding fillets, fish meat of 0304, and edible fish offal of subheadings 0303.91 to 0303.99",FALSE,,,,,,,,,,,,,,,,
285390,27467184,"Phosphides, chemically defined or not, not ferrophosphorus; other inorganic compounds n.e.c. (including distilled, conductivity water and water of like purity); liquid air, rare gases removed or not; compressed air; amalgams, not precious metal amalgams",FALSE,,,,,,,,,,,,,,,,
901832,28596909,"Medical, surgical instruments and appliances; tubular metal needles and needles for sutures",FALSE,,,,,,,,,,,,,,,,
030612,30133220,"Crustaceans; frozen, lobsters (Homarus spp.), in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",FALSE,,,,,,,,,,,,,,,,
760120,31533933,"Aluminium; unwrought, alloys",FALSE,,,,,,,,,,,,,,,,
999999,31702918,Commodities not specified according to kind,FALSE,,,,,,,,,,,,,,,,
851762,31859555,"Communication apparatus (excluding telephone sets or base stations); machines for the reception, conversion and transmission or regeneration of voice, images or other data, including switching and routing apparatus",FALSE,,,,,,,,,,,,,,,,
852580,35258718,"Television cameras, digital cameras and video camera recorders",FALSE,,,,,,,,,,,,,,,,
160242,38229312,"Meat preparations; of swine, shoulders and cuts thereof, prepared or preserved (excluding homogenised preparations)",FALSE,,,,,,,,,,,,,,,,
841122,41196713,Turbo-propellers; of a power exceeding 1100kW,FALSE,,,,,,,,,,,,,,,,
271311,46017396,"Petroleum coke; (not calcined), obtained from bituminous minerals",FALSE,,,,,,,,,,,,,,,,
760110,48221990,"Aluminium; unwrought, (not alloyed)",FALSE,,,,,,,,,,,,,,,,
100119,53190686,"Cereals; wheat and meslin, durum wheat, other than seed",FALSE,,,,,,,,,,,,,,,,
121490,55491245,"Forage products including swedes, mangolds, fodder roots, hay, sainfoin, clover, forage kale, lupines, vetches etc., pelletised or otherwise",FALSE,,,,,,,,,,,,,,,,
810520,58883986,"Cobalt; mattes and other intermediate products of cobalt metallurgy, unwrought cobalt, powders",FALSE,,,,,,,,,,,,,,,,
470329,62778070,"Wood pulp; chemical wood pulp, soda or sulphate, (other than dissolving grades), semi-bleached or bleached, of non-coniferous wood",FALSE,,,,,,,,,,,,,,,,
901839,69103826,"Medical, surgical instruments and appliances; catheters, cannulae and the like",FALSE,,,,,,,,,,,,,,,,
261400,69795594,Titanium ores and concentrates,FALSE,,,,,,,,,,,,,,,,
848350,78425698,"Pulleys and flywheels, including pulley blocks",FALSE,,,,,,,,,,,,,,,,
110710,85770020,Malt; not roasted,FALSE,,,,,,,,,,,,,,,,
100390,87645184,"Cereals; barley, other than seed",FALSE,,,,,,,,,,,,,,,,
880330,104608926,Aircraft and spacecraft; parts of aeroplanes or helicopters n.e.c. in heading no. 8803,FALSE,,,,,,,,,,,,,,,,
440131,110325750,"Wood; for fuel, sawdust and wood waste and scrap, agglomerated in logs, briquettes, pellets or similar forms; wood pellets",FALSE,,,,,,,,,,,,,,,,
271112,117030946,"Petroleum gases and other gaseous hydrocarbons; liquefied, propane",FALSE,,,,,,,,,,,,,,,,
310420,124147437,"Fertilizers, mineral or chemical; potassic, potassium chloride",FALSE,,,,,,,,,,,,,,,,
030614,130311170,"Crustaceans; frozen, crabs, in shell or not, smoked, cooked or not before or during smoking; in shell, cooked by steaming or by boiling in water",FALSE,,,,,,,,,,,,,,,,
440711,166881709,"Wood; coniferous species, of pine (Pinus spp.), sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or finger-jointed, of a thickness exceeding 6mm",FALSE,,,,,,,,,,,,,,,,
440719,174173360,"Wood; coniferous species, other than of pine (Pinus spp.) or fir (Abies spp.) or spruce (Picea spp.), sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or finger-jointed, of a thickness exceeding 6mm",FALSE,,,,,,,,,,,,,,,,
440325,188686980,"Wood; coniferous species n.e.c in headings 4403.21 or 4403.23, in the rough, whether or not stripped of bark or sapwood, or roughly squared, untreated, of which any cross-sectional dimension is 15 cm or more",FALSE,,,,,,,,,,,,,,,,
440712,209409353,"Wood; coniferous species, of fir (Abies spp.) and spruce (Picea spp.), sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or finger-jointed, of a thickness exceeding 6mm",FALSE,,,,,,,,,,,,,,,,
